tick,population,births,deaths,moves,attacks,mean_internal_energy
4198,264,1,1,1,1,92.32522727272728
4199,264,1,1,0,1,92.4805303030303
4200,264,2,2,0,2,92.26075757575758
4201,264,0,0,1,0,92.36928030303031
4202,264,0,0,1,0,92.52344696969696
4203,262,0,2,0,2,93.3283969465649
4204,262,0,0,0,0,93.482786259542
4205,262,1,1,1,1,93.17553435114503
4206,262,1,1,3,1,93.213893129771
4207,262,0,0,0,0,93.29652671755724
4208,264,3,1,0,1,92.7698484848485
4209,264,0,0,0,0,93.04295454545455
4210,264,0,0,1,0,93.12287878787879
4211,262,0,2,0,2,93.37248091603054
4212,262,0,0,0,0,93.53587786259543
4213,263,1,0,0,0,93.23041825095056
4214,261,0,2,0,2,93.67432950191571
4215,260,0,1,0,1,93.78038461538462
4216,260,2,2,1,2,93.51192307692307
4217,260,2,2,0,2,93.57096153846155
4218,260,1,1,1,1,93.70807692307692
4219,261,1,0,0,0,93.42950191570881
4220,259,0,2,0,2,94.24992277992278
4221,259,0,0,1,0,94.31864864864865
4222,259,1,1,0,1,94.47135135135136
4223,261,2,0,0,0,93.86819923371647
4224,262,1,0,0,0,93.68025589756978
4225,261,0,1,0,1,94.15837948338422
4226,261,0,0,2,0,94.24995036461027
4227,260,0,1,0,1,94.69071940447417
4228,259,0,1,0,1,95.15207353344897
4229,256,0,3,1,3,95.63647283266907
4230,256,0,0,0,0,95.71147283266907
4231,255,0,1,0,1,95.73426292220894
4232,253,0,2,1,2,96.16216223384697
4233,252,0,1,0,1,96.27332160779079
4234,252,1,1,0,1,96.0419724014416
4235,252,1,1,0,1,95.8061507936508
4236,254,2,0,0,0,95.28208661417324
4237,254,1,1,1,1,95.26003937007874
4238,256,2,0,1,0,94.7416015625
4239,254,1,3,0,3,94.87480314960631
4240,253,0,1,0,1,95.29074356343281
4241,253,0,0,0,0,95.36228506540908
4242,254,1,0,0,0,95.14373276200197
4243,254,1,1,0,1,94.99491386436416
4244,253,0,1,2,1,95.39876727884781
4245,256,3,0,1,0,94.50073484979882
4246,256,2,2,1,2,94.60198484979882
4247,256,0,0,1,0,94.71839109979882
4248,255,0,1,0,1,95.00238479038627
4249,255,0,0,1,0,95.1635612609745
4250,254,0,1,0,1,95.62286662026968
4251,252,0,2,0,2,95.74407984741467
4252,251,2,3,2,3,95.08509211772311
4253,250,0,1,0,1,95.529232486194
4254,250,0,0,1,0,95.61203248619398
4255,250,0,0,1,0,95.72963248619399
4256,251,1,0,2,0,95.45043076314144
4257,251,1,1,0,1,95.17433514561154
4258,252,1,0,1,0,94.85578619662103
4259,252,1,1,1,1,94.78435762519246
4260,252,1,1,0,1,94.63475445058927
4261,251,0,1,0,1,94.75760207788247
4262,251,0,0,0,0,94.85640685875896
4263,251,0,0,1,0,94.95521163963545
4264,251,1,1,2,1,95.04644669939641
4265,248,0,3,0,3,95.99793597398588
4266,248,1,1,0,1,95.67797629656653
4267,249,1,0,1,0,95.48589607047589
4268,250,1,0,1,0,95.21735248619399
4269,249,1,2,1,2,95.02232177328715
4270,250,1,0,1,0,94.713432486194
4271,252,2,0,0,0,94.0678893712242
4272,253,1,0,2,0,93.80773961086363
4273,253,1,1,0,1,93.95576332627866
4274,251,0,2,1,2,94.22158614162748
4275,252,1,0,0,0,94.05443699027182
4276,251,0,1,0,1,94.15548212418271
4277,251,0,0,0,0,94.24329928903784
4278,254,3,0,0,0,93.43215795885236
4279,255,2,1,1,1,93.21128675117059
4280,256,5,4,0,4,92.85741453729882
4281,256,1,1,0,1,92.63198484979883
4282,254,1,3,2,3,93.34959890373425
4283,253,0,1,1,1,93.56007162667392
4284,251,0,2,0,2,93.9926219982012
4285,251,0,0,1,0,94.1657295679223
4286,252,1,0,0,0,93.94602429185913
4287,252,0,0,1,0,94.05396079979562
4288,252,1,1,1,1,93.98927826011308
4289,252,1,1,0,1,93.79602429185911
4290,252,0,0,1,0,94.0460639743988
4291,252,0,0,2,0,94.21987349820833
4292,252,0,0,1,0,94.37098460931945
4293,253,2,1,1,1,94.01694909702964
4294,250,0,3,0,3,94.366872486194
4295,250,1,1,2,1,94.13279248619399
4296,249,0,1,0,1,94.41336358792631
4297,250,1,0,1,0,94.134152486194
4298,251,1,0,0,0,93.88302040457569
4299,250,2,3,0,3,93.50455248619399
4300,250,0,0,1,0,93.600952486194
4301,251,1,0,1,0,93.44835904999402
4302,251,0,0,1,0,93.62704430895816
4303,249,1,3,1,3,93.6850928576245
4304,249,2,2,1,2,93.56822538774497
4305,249,0,0,0,0,93.84593623111847
4306,249,2,2,1,2,93.58107679336746
4307,250,1,0,0,0,93.36855248619399
4308,251,1,0,1,0,93.23202438863945
4309,251,0,0,1,0,93.30154630099003
4310,252,2,1,1,1,92.68348460931945
4311,250,0,2,1,2,93.140552486194
4312,250,0,0,0,0,93.24855248619399
4313,250,1,1,2,1,92.97855248619399
4314,250,0,0,3,0,93.161752486194
4315,250,1,1,1,1,93.211152486194
4316,249,0,1,0,1,93.37244225521486
4317,250,1,0,1,0,93.233232486194
4318,249,0,1,0,1,93.66710088975302
4319,250,1,0,0,0,93.529232486194
4320,250,0,0,1,0,93.64151624086062
4321,249,1,2,1,2,94.02742594463918
4322,250,1,0,0,0,93.84691624086062
4323,250,0,0,2,0,93.94151624086062
4324,248,0,2,0,2,94.25798008151273
4325,248,0,0,0,0,94.29991556538369
4326,248,1,1,0,1,94.09971395248047
4327,249,2,1,1,1,93.91577935829379
4328,250,1,0,1,0,93.66211624086061
4329,249,1,2,0,2,93.90071911732994
4330,250,1,0,0,0,93.76208375466662
4331,249,1,2,1,2,93.9792005568942
4332,248,0,1,0,1,94.22609249462361
4333,247,0,1,0,1,94.45899165452087
4334,245,0,2,0,2,94.83967730068022
4335,246,1,0,2,0,94.65557292140916
4336,248,2,0,1,0,94.06076991397846
4337,249,1,0,0,0,93.85972264524761
4338,248,0,1,1,1,94.05996346236554
4339,247,0,1,0,1,94.10555035897431
4340,249,2,0,1,0,93.43944152074963
4341,249,2,2,1,2,93.29305597858094
4342,248,0,1,2,1,93.46782636559135
4343,249,2,1,3,1,92.93401983400264
4344,248,0,1,1,1,93.25714088172037
4345,248,0,0,0,0,93.44403604301071
4346,245,0,3,1,3,94.19747321904757
4347,246,1,0,0,0,93.99179243360429
4348,247,1,0,0,0,93.7029592658569
4349,246,0,1,1,1,94.12837779945795
4350,248,2,0,1,0,93.4765360430107
4351,247,0,1,1,1,93.61465967071521
4352,245,0,2,0,2,94.28233036190471
4353,244,0,1,1,1,94.37693007650269
4354,243,1,2,0,2,94.30173225788748
4355,242,0,1,2,1,94.77384685399444
4356,242,0,0,0,0,95.02818569696966
4357,246,5,1,0,1,93.35821519783194
4358,244,0,2,0,2,94.32774974863383
4359,243,1,2,0,2,94.15440715500681
4360,241,0,2,0,2,94.58182962102346
4361,241,0,0,0,0,94.67000389488238
4362,240,0,1,1,1,95.11612891111106
4363,240,0,0,1,0,95.21342057777773
4364,240,0,0,1,0,95.50800391111106
4365,240,1,1,0,1,95.33154557777773
4366,241,1,0,3,0,95.02809518118943
4367,241,1,1,0,1,94.81440223513134
4368,240,0,1,0,1,95.29237891111106
4369,240,0,0,1,0,95.3650872444444
4370,240,0,0,1,0,95.43467057777774
4371,241,1,0,0,0,95.21460970401101
4372,241,0,0,0,0,95.360252857538
4373,241,0,0,0,0,95.43763874965417
4374,240,0,1,0,1,95.56800391111106
4375,242,2,0,0,0,94.9529790853994
4376,241,1,2,1,2,94.60900804425998
4377,241,0,0,0,0,94.73547717842324
4378,242,1,0,1,0,94.62479338842975
4379,242,0,0,1,0,94.699173553719
4380,242,0,0,0,0,94.7944214876033
4381,242,1,1,0,1,94.8859090909091
4382,241,0,1,0,1,94.93439834024896
4383,242,1,0,0,0,94.66731404958678
4384,242,0,0,0,0,94.7290909090909
4385,244,2,0,0,0,94.10282786885246
4386,245,1,0,0,0,93.8412244897959
4387,247,2,0,0,0,93.28056680161943
4388,248,1,0,0,0,93.11975806451613
4389,249,3,2,0,2,92.86220883534136
4390,246,0,3,0,3,93.60967479674797
4391,246,0,0,0,0,93.70479674796748
4392,246,1,1,1,1,93.86556910569105
4393,246,0,0,1,0,94.08878048780488
4394,246,0,0,0,0,94.09650406504065
4395,246,0,0,0,0,94.1069105691057
4396,244,0,2,1,2,94.56229508196722
4397,246,2,0,1,0,93.99573170731708
4398,246,1,1,0,1,93.82825203252033
4399,247,2,1,0,1,93.65263157894738
4400,246,0,1,1,1,93.81036585365852
4401,245,1,2,0,2,94.08224489795919
4402,246,1,0,0,0,93.84634146341463
4403,247,2,1,1,1,93.47510121457489
4404,248,1,0,1,0,93.22177419354838
4405,248,0,0,0,0,93.32036290322581
4406,250,2,0,1,0,92.82939999999999
4407,250,1,1,0,1,92.65180000000001
4408,250,0,0,0,0,92.8862
4409,252,3,1,0,1,92.04027777777777
4410,251,0,1,0,1,92.38764940239044
4411,252,1,0,0,0,92.18769841269841
4412,255,3,0,2,0,91.26313725490195
4413,256,1,0,0,0,91.03828125
4414,257,1,0,0,0,90.87801556420233
4415,257,1,1,0,1,90.95603112840467
4416,256,0,1,1,1,91.0462890625
4417,253,0,3,0,3,91.83612648221344
4418,252,0,1,0,1,92.42460317460318
4419,252,0,0,1,0,92.60734126984127
4420,251,1,2,3,2,92.29980079681275
4421,249,1,3,1,3,92.62028112449799
4422,250,1,0,1,0,92.36460000000001
4423,250,0,0,0,0,92.52
4424,249,0,1,2,1,93.00783132530121
4425,249,2,2,0,2,92.81907630522089
4426,247,0,2,1,2,92.95182186234817
4427,247,0,0,0,0,93.11396761133604
4428,247,1,1,2,1,92.87024291497976
4429,248,1,0,0,0,92.6516129032258
4430,248,0,0,0,0,92.81068548387097
4431,249,1,0,1,0,92.53333333333333
4432,250,1,0,1,0,92.44460000000001
4433,249,0,1,0,1,92.79538152610442
4434,250,2,1,0,1,92.495
4435,250,1,1,0,1,92.3786
4436,250,0,0,1,0,92.5126
4437,252,2,0,2,0,91.98730158730159
4438,251,0,1,0,1,92.48167330677292
4439,252,2,1,0,1,92.19642857142857
4440,253,1,0,1,0,92.04486166007905
4441,254,2,1,0,1,91.78822834645669
4442,254,1,1,0,1,91.60555118110237
4443,254,1,1,1,1,91.79748031496064
4444,252,0,2,0,2,92.09607142857142
4445,251,0,1,0,1,92.53390438247011
4446,252,1,0,1,0,92.3159126984127
4447,252,0,0,2,0,92.51313492063493
4448,253,1,0,0,0,92.32335968379446
4449,252,0,1,0,1,92.56412698412699
4450,252,1,1,0,1,92.67234126984127
4451,252,0,0,2,0,92.89297619047619
4452,253,2,1,0,1,92.45169960474308
4453,254,1,0,0,0,92.2420472440945
4454,254,0,0,1,0,92.4446062992126
4455,253,0,1,1,1,92.62719367588933
4456,249,1,5,0,5,93.25373493975904
4457,249,0,0,1,0,93.48706827309236
4458,250,1,0,1,0,93.31192
4459,249,1,2,0,2,93.10253012048193
4460,249,0,0,0,0,93.26056224899598
4461,248,0,1,1,1,93.34165322580645
4462,248,0,0,0,0,93.54407258064516
4463,248,1,1,0,1,93.56504032258064
4464,249,1,0,0,0,93.3762248995984
4465,249,0,0,0,0,93.58056224899599
4466,249,0,0,1,0,93.81726907630522
4467,250,1,0,1,0,93.60239999999999
4468,250,0,0,1,0,93.7616
4469,249,0,1,0,1,93.83935742971887
4470,250,1,0,1,0,93.58619999999999
4471,250,1,1,1,1,93.328
4472,251,1,0,0,0,93.15637450199203
4473,251,1,1,0,1,92.93187250996017
4474,251,1,1,1,1,93.03685258964144
4475,252,1,0,1,0,92.91805555555555
4476,254,2,0,1,0,92.39921259842521
4477,252,0,2,0,2,93.25718253968255
4478,252,0,0,1,0,93.39626984126984
4479,252,0,0,1,0,93.59825396825396
4480,250,0,2,0,2,94.15576
4481,250,0,0,0,0,94.16756
4482,250,0,0,0,0,94.29036
4483,250,0,0,0,0,94.42256
4484,249,1,2,0,2,94.4826907630522
4485,248,0,1,0,1,94.5753629032258
4486,247,1,2,1,2,94.32647773279352
4487,247,0,0,1,0,94.46619433198381
4488,247,1,1,0,1,94.29372469635628
4489,247,1,1,0,1,94.07854251012147
4490,246,1,2,0,2,94.10256097560975
4491,245,0,1,1,1,94.59040816326531
4492,245,2,2,0,2,94.14979591836735
4493,244,0,1,0,1,94.27745901639345
4494,245,1,0,1,0,94.06693877551021
4495,245,0,0,0,0,94.23510204081632
4496,246,3,2,0,2,93.85142276422765
4497,248,2,0,1,0,93.38911290322581
4498,247,1,2,0,2,93.48036437246964
4499,248,1,0,0,0,93.23548387096774
4500,246,0,2,0,2,94.20121951219512
4501,244,0,2,0,2,94.76127049180327
4502,246,2,0,2,0,94.17825203252032
4503,249,3,0,0,0,93.25220883534136
4504,252,3,0,2,0,92.35833333333333
4505,251,0,1,0,1,92.91693227091633
4506,251,1,1,1,1,92.99780876494025
4507,252,1,0,0,0,92.80694444444444
4508,255,3,0,2,0,91.90901960784313
4509,255,0,0,0,0,92.16215686274509
4510,256,2,1,0,1,91.582421875
4511,256,1,1,0,1,91.7603515625
4512,255,1,2,1,2,92.12137254901961
4513,254,0,1,1,1,92.18602362204724
4514,253,1,2,3,2,92.52955995139419
4515,251,0,2,0,2,93.25115537848606
4516,250,1,2,1,2,93.27956
4517,250,0,0,0,0,93.49875999999999
4518,250,0,0,0,0,93.66575999999999
4519,249,0,1,0,1,93.93389558232933
4520,249,0,0,0,0,94.10156626506024
4521,248,0,1,0,1,94.14955645161291
4522,249,1,0,0,0,94.00417670682731
4523,250,1,0,0,0,93.81336
4524,250,1,1,3,1,93.81356
4525,249,0,1,0,1,93.88409638554216
4526,249,0,0,2,0,93.96301204819278
4527,250,1,0,0,0,93.76780000000001
4528,249,0,1,0,1,93.88012048192772
4529,247,0,2,0,2,93.9336032388664
4530,247,0,0,1,0,94.0757085020243
4531,245,1,3,1,3,94.20714285714286
4532,246,1,0,2,0,93.97676452429566
4533,246,0,0,0,0,94.07696777632819
4534,247,1,0,1,0,93.94143349383293
4535,247,0,0,0,0,93.96673713755763
4536,249,2,0,0,0,93.36499627701501
4537,247,0,2,0,2,93.43394361529043
4538,247,0,0,2,0,93.55540110516897
4539,249,2,0,0,0,93.01559868665356
4540,249,0,0,2,0,93.1489320199869
4541,250,1,0,0,0,92.90073629190694
4542,250,1,1,0,1,92.91513629190693
4543,250,0,0,0,0,93.08393629190694
4544,248,0,2,1,2,93.48582287490619
4545,247,0,1,0,1,93.90499624686937
4546,246,0,1,0,1,94.20278078445828
4547,246,0,0,1,0,94.36213037795422
4548,247,1,0,1,0,94.10985454646452
4549,247,0,0,0,0,94.35904482986533
4550,246,0,1,1,1,94.37656127226316
4551,246,0,0,1,0,94.57513850803551
4552,246,1,1,1,1,94.30217102836072
4553,247,2,1,1,1,93.80843754241593
4554,248,1,0,0,0,93.5844115845836
4555,248,0,0,1,0,93.72937126200297
4556,246,0,2,2,2,94.48465070315747
4557,246,0,0,0,0,94.62456940234445
4558,246,0,0,0,0,94.74143932104364
4559,246,1,1,0,1,94.75485395518999
4560,249,3,0,1,0,93.87989587540858
4561,249,1,1,1,1,93.73290792360135
4562,250,1,0,0,0,93.59517629190694
4563,252,2,0,1,0,93.03668282927276
4564,250,1,3,0,3,93.78425629190694
4565,249,0,1,0,1,94.24266695974593
4566,249,1,1,2,1,94.32318904809934
4567,249,0,0,0,0,94.4191729838423
4568,246,0,3,0,3,95.24920354868591
4569,246,0,0,0,0,95.32074826413307
4570,246,0,0,0,0,95.43416289827941
4571,249,4,1,0,1,94.44788784328006
4572,249,0,0,0,0,94.65069908825998
4573,247,0,2,1,2,95.22884240071554
4574,245,0,2,0,2,95.71479213459891
4575,245,0,0,1,0,95.87601662439484
4576,247,2,0,2,0,95.19361972865075
4577,247,0,0,1,0,95.27863997156572
4578,248,1,0,0,0,95.15110513297071
4579,248,0,0,2,0,95.25420997168038
4580,249,1,0,0,0,94.97246615653307
4581,251,2,0,1,0,94.46471742221807
4582,250,0,1,1,1,94.61017629190694
4583,250,0,0,0,0,94.64117629190694
4584,251,1,0,0,0,94.44459790030572
4585,251,0,0,2,0,94.5106935178356
4586,251,1,1,2,1,94.64515566923002
4587,251,1,1,0,1,94.69137080867225
4588,252,1,0,1,0,94.52890505149497
4589,252,0,0,1,0,94.57539682539682
4590,251,0,1,0,1,94.65737051792829
4591,250,0,1,2,1,94.81819999999999
4592,250,0,0,1,0,94.835
4593,249,0,1,1,1,95.23433734939758
4594,251,2,0,0,0,94.68366533864541
4595,250,0,1,0,1,95.02240850750356
4596,249,0,1,0,1,95.10362299950157
4597,249,1,1,1,1,95.01066772285253
4598,249,1,1,0,1,94.75484442967984
4599,251,2,0,0,0,94.17990543024015
4600,251,1,1,1,1,94.14126001191346
4601,250,0,1,0,1,94.25062505196112
4602,251,1,0,0,0,93.99743531071823
4603,250,0,1,2,1,94.0394250519611
4604,250,0,0,0,0,94.16122505196111
4605,248,0,2,0,2,94.30708170560597
4606,248,0,0,0,0,94.47663815721887
4607,248,0,0,1,0,94.54800912496081
4608,248,2,2,0,2,94.58974299592855
4609,246,0,2,1,2,94.59900919914747
4610,247,1,0,2,0,94.377960578908
4611,246,0,1,0,1,94.73884659752146
4612,245,0,1,0,1,95.17859699179705
4613,244,0,1,1,1,95.63814042209131
4614,243,0,1,2,1,95.71360602053613
4615,241,0,2,2,2,95.89192587599332
4616,244,3,0,0,0,94.85903334473109
4617,243,0,1,0,1,95.29651907866003
4618,242,0,1,2,1,95.60621543848922
4619,241,0,1,0,1,95.6705565813875
4620,241,0,0,0,0,95.76682214155348
4621,241,0,0,1,0,95.85935326188542
4622,241,0,0,0,0,96.06080554404309
4623,241,0,0,0,0,96.08756902952028
4624,242,1,0,0,0,95.85972783518342
4625,242,0,0,2,0,95.93183527319995
4626,241,0,1,0,1,96.12657317889787
4627,241,2,2,1,2,95.43819143615929
4628,241,0,0,0,0,95.53383458968625
4629,241,0,0,0,0,95.62781799217588
4630,242,1,0,0,0,95.2962980831173
4631,243,1,0,0,0,95.03746558071764
4632,242,1,2,1,2,95.19340552113384
4633,243,1,0,1,0,94.98890590993575
4634,242,1,2,1,2,95.19939725667103
4635,245,3,0,0,0,94.23001688209953
4636,246,2,1,0,1,93.93335014680645
4637,246,0,0,0,0,93.98091112241622
4638,246,1,1,1,1,93.95794364274141
4639,246,0,0,1,0,94.0158704720097
4640,244,0,2,0,2,94.89304973817372
4641,244,0,0,1,0,95.09612350866551
4642,244,0,0,2,0,95.2496071152229
4643,244,1,1,0,1,95.15493498407535
4644,242,1,3,1,3,95.56406667815862
4645,242,0,0,1,0,95.73018238063797
4646,239,0,3,0,3,96.43349010926522
4647,239,0,0,0,0,96.51445245236147
4648,238,1,2,0,2,96.54308460552264
4649,239,1,0,1,0,96.26236040215225
4650,240,1,0,0,0,95.93645833333333
4651,239,0,1,0,1,96.00020920502092
4652,239,1,1,0,1,96.03878661087866
4653,239,1,1,0,1,95.85531380753137
4654,236,0,3,1,3,96.19372881355933
4655,235,1,2,0,2,96.26008510638297
4656,233,0,2,0,2,96.68356223175965
4657,235,2,0,2,0,95.92178723404255
4658,234,0,1,0,1,96.04688034188035
4659,234,0,0,0,0,96.0359829059829
4660,237,3,0,0,0,94.93637130801687
4661,236,0,1,0,1,95.08165254237288
4662,236,0,0,1,0,95.09372881355932
4663,236,0,0,2,0,95.21788135593219
4664,236,1,1,1,1,94.93949152542373
4665,235,1,2,1,2,94.92476595744681
4666,235,0,0,1,0,95.18051063829786
4667,234,0,1,0,1,95.64376068376068
4668,234,0,0,1,0,95.65230769230769
4669,236,2,0,1,0,94.99550847457627
4670,237,1,0,0,0,94.8459493670886
4671,236,0,1,2,1,95.28152542372881
4672,237,1,0,1,0,94.99700421940929
4673,237,0,0,2,0,95.09911392405063
4674,234,0,3,0,3,95.51747863247863
4675,236,2,0,0,0,94.92919491525424
4676,236,1,1,0,1,94.9586440677966
4677,235,1,2,0,2,94.70251063829787
4678,234,0,1,1,1,95.05059829059829
4679,233,0,1,0,1,95.05896995708153
4680,231,0,2,1,2,95.3843722943723
4681,233,2,0,1,0,94.68665236051501
4682,233,0,0,0,0,94.7724034334764
4683,232,0,1,0,1,95.23327586206896
4684,234,2,0,2,0,94.55435897435898
4685,234,0,0,1,0,94.67735042735043
4686,236,2,0,0,0,94.00127118644068
4687,236,1,1,0,1,93.73008474576271
4688,237,2,1,3,1,93.49308016877637
4689,237,1,1,0,1,93.16670886075948
4690,236,0,1,1,1,93.67737288135594
4691,236,0,0,0,0,93.85279661016949
4692,237,1,0,0,0,93.70497849493445
4693,236,0,1,0,1,93.83542372881355
4694,237,1,0,0,0,93.60700421940929
4695,236,0,1,0,1,94.03012711864407
4696,235,2,3,0,3,93.63429787234043
4697,236,1,0,1,0,93.30618644067796
4698,235,0,1,0,1,93.45706382978723
4699,234,1,2,0,2,93.09042735042735
4700,234,0,0,0,0,93.25555555555555
4701,234,0,0,0,0,93.2957264957265
4702,234,1,1,0,1,93.33568376068376
4703,235,1,0,1,0,93.03425531914894
4704,235,1,1,0,1,93.04063829787233
4705,232,0,3,0,3,93.94461206896553
4706,233,1,0,0,0,93.63927038626609
4707,234,1,0,2,0,93.45170940170941
4708,234,0,0,0,0,93.55448717948718
4709,236,2,0,2,0,93.07436440677965
4710,233,0,3,1,3,93.72381974248928
4711,232,0,1,0,1,94.27176724137931
4712,233,1,0,0,0,93.91094420600858
4713,235,2,0,0,0,93.34106382978725
4714,234,0,1,1,1,93.41196581196581
4715,235,2,1,1,1,93.19702127659575
4716,236,1,0,1,0,92.98368644067797
4717,236,1,1,0,1,93.1167372881356
4718,235,0,1,0,1,93.71893617021277
4719,233,0,2,1,2,94.12660944206009
4720,233,0,0,0,0,94.28798283261801
4721,234,2,1,0,1,93.95773504273504
4722,235,1,0,2,0,93.81025531914894
4723,233,1,3,0,3,93.77124463519314
4724,233,1,1,0,1,93.69549356223176
4725,235,2,0,0,0,93.02170212765957
4726,235,0,0,0,0,93.15957446808511
4727,235,0,0,1,0,93.27574468085106
4728,237,2,0,0,0,92.6295358649789
4729,237,0,0,0,0,92.78881856540085
4730,238,1,0,1,0,92.62647058823529
4731,238,1,1,1,1,92.84915966386554
4732,239,1,0,1,0,92.64100418410042
4733,238,0,1,2,1,93.25995798319327
4734,236,0,2,0,2,94.04936440677967
4735,235,1,2,2,2,94.38493617021277
4736,235,0,0,1,0,94.55110638297872
4737,235,0,0,0,0,94.80770212765958
4738,236,1,0,4,0,94.54516949152543
4739,236,1,1,0,1,94.21783898305085
4740,235,1,2,0,2,93.91897872340425
4741,234,0,1,2,1,94.02824786324787
4742,236,2,0,1,0,93.48372881355932
4743,236,0,0,2,0,93.67885593220339
4744,235,1,2,0,2,93.5864255319149
4745,236,1,0,0,0,93.4225
4746,237,1,0,0,0,93.08337552742616
4747,238,1,0,0,0,92.8746218487395
4748,238,1,1,1,1,92.7013025210084
4749,238,0,0,0,0,92.85802521008404
4750,240,2,0,0,0,92.398375
4751,240,1,1,0,1,92.48795833333334
4752,241,1,0,1,0,92.32016597510373
4753,241,1,1,0,1,92.09278008298756
4754,240,0,1,2,1,92.62679166666666
4755,240,1,1,0,1,92.79883333333333
4756,240,0,0,0,0,93.001125
4757,240,0,0,0,0,93.18466666666667
4758,240,0,0,1,0,93.47733333333333
4759,239,0,1,1,1,94.00757322175733
4760,238,1,2,0,2,94.18680672268907
4761,236,0,2,1,2,94.29983050847457
4762,235,0,1,0,1,94.73791489361702
4763,234,0,1,1,1,95.03448717948717
4764,235,1,0,0,0,94.80029787234042
4765,234,0,1,1,1,94.89239316239316
4766,235,1,0,1,0,94.53391489361702
4767,235,0,0,0,0,94.62263829787234
4768,235,0,0,0,0,94.69731914893616
4769,235,0,0,0,0,94.82540425531916
4770,235,0,0,0,0,94.95285106382978
4771,234,0,1,0,1,95.11824786324786
4772,234,0,0,1,0,95.30021367521367
4773,234,0,0,0,0,95.46260683760684
4774,234,0,0,0,0,95.69700854700854
4775,235,1,0,0,0,95.48148936170213
4776,238,3,0,0,0,94.43550420168067
4777,238,1,1,0,1,94.51323529411765
4778,238,1,1,1,1,94.30840336134455
4779,237,0,1,0,1,94.38839662447258
4780,238,1,0,0,0,94.2094537815126
4781,238,0,0,2,0,94.3483193277311
4782,237,0,1,0,1,94.76286919831223
4783,237,0,0,1,0,94.84472573839663
4784,234,0,3,0,3,95.59444444444443
4785,233,0,1,1,1,95.71974248927039
4786,234,1,0,0,0,95.41688034188034
4787,234,0,0,1,0,95.53034188034188
4788,234,0,0,1,0,95.57457264957266
4789,235,1,0,0,0,95.27659574468085
4790,236,1,0,1,0,95.0832627118644
4791,237,1,0,0,0,94.80822784810127
4792,237,0,0,0,0,94.93628691983123
4793,239,2,0,1,0,94.33995815899581
4794,240,1,0,0,0,94.01166666666667
4795,240,0,0,2,0,94.17229166666667
4796,240,0,0,0,0,94.16291666666666
4797,240,0,0,0,0,94.35416666666667
4798,239,0,1,0,1,94.73280334728034
4799,239,1,1,1,1,94.82686192468618
4800,239,1,1,0,1,94.5094979079498
4801,239,0,0,0,0,94.72230125523014
4802,240,1,0,1,0,94.47033333333334
4803,238,0,2,0,2,94.92983193277311
4804,239,1,0,1,0,94.70125523012551
4805,238,0,1,2,1,95.10579831932773
4806,238,0,0,0,0,95.16105042016805
4807,240,2,0,0,0,94.53033333333333
4808,241,1,0,0,0,94.17336099585062
4809,241,1,1,1,1,94.14414937759335
4810,241,0,0,0,0,94.39311203319501
4811,241,0,0,0,0,94.52340248962655
4812,243,2,0,1,0,93.85777777777777
4813,243,0,0,1,0,94.00139917695473
4814,243,0,0,1,0,94.06925925925925
4815,244,1,0,0,0,93.83639344262295
4816,246,2,0,0,0,93.37186991869919
4817,246,0,0,1,0,93.46882113821137
4818,244,0,2,0,2,94.30225409836065
4819,243,0,1,1,1,94.32551440329217
4820,243,1,1,2,1,94.43736625514403
4821,243,0,0,1,0,94.52502057613168
4822,242,0,1,1,1,94.94752066115703
4823,243,2,1,0,1,94.69028806584362
4824,243,0,0,0,0,94.82720164609053
4825,244,1,0,0,0,94.54102459016393
4826,244,0,0,1,0,94.66532786885246
4827,245,2,1,0,1,94.31832653061224
4828,244,0,1,0,1,94.54237704918033
4829,244,0,0,0,0,94.65590163934426
4830,244,0,0,0,0,94.80713114754097
4831,245,1,0,2,0,94.51812244897958
4832,245,0,0,2,0,94.6689387755102
4833,246,1,0,0,0,94.44467479674796
4834,246,0,0,0,0,94.53983739837398
4835,247,1,0,0,0,94.26477732793524
4836,248,1,0,0,0,93.97782258064517
4837,249,1,0,0,0,93.8550200803213
4838,249,0,0,2,0,93.95843373493976
4839,248,0,1,0,1,94.44677419354838
4840,251,3,0,0,0,93.43207171314741
4841,252,2,1,0,1,93.13154761904762
4842,251,1,2,1,2,93.27509960159362
4843,251,2,2,1,2,93.11533864541833
4844,252,1,0,1,0,92.86805555555556
4845,251,0,1,0,1,93.33286852589642
4846,252,1,0,4,0,93.25039682539682
4847,249,0,3,0,3,93.91180722891566
4848,248,0,1,1,1,94.42092741935484
4849,247,0,1,0,1,94.46716599190283
4850,247,0,0,1,0,94.4755060728745
4851,248,1,0,0,0,94.2405241935484
4852,249,2,1,1,1,94.0640562248996
4853,249,1,1,1,1,93.78321342967094
4854,250,1,0,0,0,93.5914
4855,252,2,0,1,0,92.96626984126983
4856,253,1,0,2,0,92.87806324110673
4857,253,1,1,1,1,93.06569169960474
4858,251,0,2,0,2,93.83410358565737
4859,252,2,1,1,1,93.24646825396826
4860,253,1,0,0,0,93.01249011857708
4861,251,0,2,1,2,93.7366533864542
4862,250,0,1,1,1,94.3112
4863,250,0,0,0,0,94.3528
4864,251,1,0,0,0,94.16892430278885
4865,251,1,1,0,1,94.16772908366534
4866,251,0,0,2,0,94.32629482071714
